customer_id,month_idx,year_month,income,total_spend,credit_balance,credit_limit,utilization_ratio,bill_payment_delay_days,bill_due_date,bill_paid_date,n_subs_active,essential_ratio,distress_level,defaulted
CUST_E05D6526,0,2022-01,31760.34,38733.07,36506.34,153203.53,0.2383,0,2022-01-16,2022-01-16,5,0.3,0.0,0
CUST_E05D6526,1,2022-01,31803.49,42897.04,45439.78,153203.53,0.2966,0,2022-02-15,2022-02-15,5,0.3,0.0,0
CUST_E05D6526,2,2022-03,30504.83,67531.99,32428.93,153203.53,0.2117,3,2022-03-17,2022-03-20,5,0.3,0.0,0
CUST_E05D6526,3,2022-04,31771.14,25541.31,47862.66,153203.53,0.3124,0,2022-04-16,2022-04-16,5,0.3,0.0,0
CUST_E05D6526,4,2022-05,32847.78,59795.12,42907.41,153203.53,0.2801,0,2022-05-16,2022-05-16,5,0.3,0.0,0
CUST_E05D6526,5,2022-05,30679.55,19885.67,45274.18,153203.53,0.2955,3,2022-06-15,2022-06-18,5,0.3,0.0,0
CUST_E05D6526,6,2022-06,30460.37,69069.53,37606.68,153203.53,0.2455,0,2022-07-15,2022-07-15,5,0.3,0.0,0
CUST_E05D6526,7,2022-07,31907.41,20559.01,40480.88,153203.53,0.2642,0,2022-08-14,2022-08-14,5,0.3,0.0,0
CUST_E05D6526,8,2022-08,32026.9,63898.01,39395.23,153203.53,0.2571,0,2022-09-13,2022-09-13,5,0.3,0.0,0
CUST_E05D6526,9,2022-09,30294.18,63743.71,39155.78,153203.53,0.2556,2,2022-10-13,2022-10-15,5,0.3,0.0,0
CUST_E05D6526,10,2022-10,33814.1,22566.14,41430.89,153203.53,0.2704,0,2022-11-12,2022-11-12,5,0.3,0.0,0
CUST_E05D6526,11,2022-11,32750.44,21624.97,47421.85,153203.53,0.3095,0,2022-12-12,2022-12-12,5,0.3,0.0,0
CUST_E05D6526,12,2022-12,30614.75,60688.31,38300.72,153203.53,0.25,0,2023-01-11,2023-01-11,5,0.3,0.0,0
CUST_E05D6526,13,2023-01,31899.49,41064.5,47767.78,153203.53,0.3118,0,2023-02-10,2023-02-10,5,0.3,0.0,0
CUST_E05D6526,14,2023-02,32030.93,35809.82,40617.49,153203.53,0.2651,0,2023-03-12,2023-03-12,5,0.3,0.0,0
CUST_E05D6526,15,2023-03,33909.42,44588.82,43181.46,153203.53,0.2819,1,2023-04-11,2023-04-12,5,0.3,0.0,0
CUST_E05D6526,16,2023-04,30633.96,46657.87,43834.18,153203.53,0.2861,0,2023-05-11,2023-05-11,5,0.3,0.0,0
CUST_E05D6526,17,2023-05,31961.97,54033.95,35202.88,153203.53,0.2298,3,2023-06-10,2023-06-13,5,0.3,0.0,0
CUST_26EBAC18,0,2022-01,131084.33,56535.93,28564.13,515420.97,0.0554,0,2022-01-16,2022-01-16,5,0.3,0.0,0
CUST_26EBAC18,1,2022-01,131460.51,51384.48,68187.17,515420.97,0.1323,0,2022-02-15,2022-02-15,5,0.3,0.0,0
CUST_26EBAC18,2,2022-03,119996.37,63975.64,45425.85,515420.97,0.0881,0,2022-03-17,2022-03-17,5,0.3,0.0,0
CUST_26EBAC18,3,2022-04,126389.53,28246.3,51604.2,515420.97,0.1001,2,2022-04-16,2022-04-18,5,0.3,0.0,0
CUST_26EBAC18,4,2022-05,133987.28,36952.32,85431.94,515420.97,0.1658,0,2022-05-16,2022-05-16,5,0.3,0.0,0
CUST_26EBAC18,5,2022-05,129670.06,49674.46,64868.22,515420.97,0.1259,0,2022-06-15,2022-06-15,5,0.3,0.0,0
CUST_26EBAC18,6,2022-06,130839.5,21758.2,74183.92,515420.97,0.1439,0,2022-07-15,2022-07-15,5,0.3,0.0,0
CUST_26EBAC18,7,2022-07,122662.1,35276.61,65965.47,515420.97,0.128,5,2022-08-14,2022-08-19,5,0.3,0.0,0
CUST_26EBAC18,8,2022-08,121675.32,66722.47,58225.7,515420.97,0.113,0,2022-09-13,2022-09-13,5,0.3,0.0,0
CUST_26EBAC18,9,2022-09,110613.86,65086.66,73451.25,515420.97,0.1425,0,2022-10-13,2022-10-13,5,0.3,0.0,0
CUST_26EBAC18,10,2022-10,116871.72,50306.1,55033.13,515420.97,0.1068,0,2022-11-12,2022-11-12,5,0.3,0.0,0
CUST_26EBAC18,11,2022-11,129019.17,66457.09,54003.43,515420.97,0.1048,0,2022-12-12,2022-12-12,5,0.3,0.0,0
CUST_26EBAC18,12,2022-12,126813.38,48906.72,64325.32,515420.97,0.1248,0,2023-01-11,2023-01-11,5,0.3,0.0,0
CUST_26EBAC18,13,2023-01,121393.88,56929.73,79287.85,515420.97,0.1538,0,2023-02-10,2023-02-10,5,0.3,0.0,0
CUST_26EBAC18,14,2023-02,115674.2,30316.19,77103.14,515420.97,0.1496,2,2023-03-12,2023-03-14,5,0.3,0.0,0
CUST_26EBAC18,15,2023-03,116288.14,57317.06,71983.55,515420.97,0.1397,0,2023-04-11,2023-04-11,5,0.3,0.0,0
CUST_26EBAC18,16,2023-04,120738.05,60622.27,48767.28,515420.97,0.0946,4,2023-05-11,2023-05-15,5,0.3,0.0,0
CUST_26EBAC18,17,2023-05,131402.23,35488.0,36037.03,515420.97,0.0699,0,2023-06-10,2023-06-10,5,0.3,0.0,0
CUST_9C8EE1C5,0,2022-01,18896.45,59617.53,7766.58,72117.71,0.1077,0,2022-01-16,2022-01-16,5,0.3,0.0,0
CUST_9C8EE1C5,1,2022-01,20224.91,16961.97,8802.66,72117.71,0.1221,0,2022-02-15,2022-02-15,5,0.3,0.0,0
CUST_9C8EE1C5,2,2022-03,21589.63,54423.18,9804.68,72117.71,0.136,0,2022-03-17,2022-03-17,5,0.3,0.0,0
CUST_9C8EE1C5,3,2022-04,20735.69,21967.03,11267.18,72117.71,0.1562,0,2022-04-16,2022-04-16,5,0.3,0.0,0
CUST_9C8EE1C5,4,2022-05,22001.02,47063.72,12127.83,72117.71,0.1682,6,2022-05-16,2022-05-22,5,0.3,0.0,0
CUST_9C8EE1C5,5,2022-05,20373.45,50531.07,7832.66,72117.71,0.1086,0,2022-06-15,2022-06-15,5,0.3,0.0,0
CUST_9C8EE1C5,6,2022-06,22230.23,32775.02,11677.98,72117.71,0.1619,0,2022-07-15,2022-07-15,5,0.3,0.0,0
CUST_9C8EE1C5,7,2022-07,20243.06,19292.71,8938.91,72117.71,0.1239,3,2022-08-14,2022-08-17,5,0.3,0.0,0
CUST_9C8EE1C5,8,2022-08,20390.82,21261.63,9315.11,72117.71,0.1292,3,2022-09-13,2022-09-16,5,0.3,0.0,0
CUST_9C8EE1C5,9,2022-09,19903.35,64704.65,8508.0,72117.71,0.118,1,2022-10-13,2022-10-14,5,0.3,0.0,0
CUST_9C8EE1C5,10,2022-10,20264.88,54591.54,12254.57,72117.71,0.1699,0,2022-11-12,2022-11-12,5,0.3,0.0,0
CUST_9C8EE1C5,11,2022-11,21385.01,63167.1,6633.79,72117.71,0.092,0,2022-12-12,2022-12-12,5,0.3,0.0,0
CUST_9C8EE1C5,12,2022-12,21198.47,71013.5,8690.57,72117.71,0.1205,0,2023-01-11,2023-01-11,5,0.3,0.0,0
CUST_9C8EE1C5,13,2023-01,21101.24,29076.54,6484.0,72117.71,0.0899,0,2023-02-10,2023-02-10,5,0.3,0.0,0
CUST_9C8EE1C5,14,2023-02,19232.28,63384.0,9350.44,72117.71,0.1297,0,2023-03-12,2023-03-12,5,0.3,0.0,0
CUST_9C8EE1C5,15,2023-03,19765.93,34855.63,7381.5,72117.71,0.1024,0,2023-04-11,2023-04-11,5,0.3,0.0,0
CUST_9C8EE1C5,16,2023-04,19248.5,44181.93,10339.4,72117.71,0.1434,3,2023-05-11,2023-05-14,5,0.3,0.0,0
CUST_9C8EE1C5,17,2023-05,20904.35,32176.18,11545.25,72117.71,0.1601,0,2023-06-10,2023-06-10,5,0.3,0.0,0
CUST_2F149B0A,0,2022-01,53195.06,62162.09,30653.25,118288.89,0.2591,1,2022-01-16,2022-01-17,5,0.3,0.0,0
CUST_2F149B0A,1,2022-01,57227.18,42307.13,31741.96,118288.89,0.2683,4,2022-02-15,2022-02-19,5,0.3,0.0,0
CUST_2F149B0A,2,2022-03,57307.97,13604.87,34457.92,118288.89,0.2913,0,2022-03-17,2022-03-17,5,0.3,0.0,0
CUST_2F149B0A,3,2022-04,61547.27,52549.12,30836.15,118288.89,0.2607,2,2022-04-16,2022-04-18,5,0.3,0.0,0
CUST_2F149B0A,4,2022-05,60478.96,42929.48,30590.95,118288.89,0.2586,0,2022-05-16,2022-05-16,5,0.3,0.0,0
CUST_2F149B0A,5,2022-05,52005.31,63812.29,27952.24,118288.89,0.2363,0,2022-06-15,2022-06-15,5,0.3,0.0,0
CUST_2F149B0A,6,2022-06,58216.94,27049.17,34853.94,118288.89,0.2947,2,2022-07-15,2022-07-17,5,0.3,0.0,0
CUST_2F149B0A,7,2022-07,60107.37,45206.5,36159.38,118288.89,0.3057,0,2022-08-14,2022-08-14,5,0.3,0.0,0
CUST_2F149B0A,8,2022-08,55853.28,56407.77,29490.19,118288.89,0.2493,0,2022-09-13,2022-09-13,5,0.3,0.0,0
CUST_2F149B0A,9,2022-09,56675.4,46662.08,30280.15,118288.89,0.256,0,2022-10-13,2022-10-13,5,0.3,0.0,0
CUST_2F149B0A,10,2022-10,56580.25,66193.83,35210.42,118288.89,0.2977,6,2022-11-12,2022-11-18,5,0.3,0.0,0
CUST_2F149B0A,11,2022-11,61368.23,62025.86,27486.34,118288.89,0.2324,1,2022-12-12,2022-12-13,5,0.3,0.0,0
CUST_2F149B0A,12,2022-12,56400.54,32162.75,21184.46,118288.89,0.1791,0,2023-01-11,2023-01-11,5,0.3,0.0,0
CUST_2F149B0A,13,2023-01,57450.35,80719.17,27845.62,118288.89,0.2354,4,2023-02-10,2023-02-14,5,0.3,0.0,0
CUST_2F149B0A,14,2023-02,57640.12,65724.56,28060.81,118288.89,0.2372,0,2023-03-12,2023-03-12,5,0.3,0.0,0
CUST_2F149B0A,15,2023-03,57201.21,72207.4,36761.85,118288.89,0.3108,0,2023-04-11,2023-04-11,5,0.3,0.0,0
CUST_2F149B0A,16,2023-04,58518.38,27281.83,32232.43,118288.89,0.2725,3,2023-05-11,2023-05-14,5,0.3,0.0,0
CUST_2F149B0A,17,2023-05,57944.65,28319.87,31448.67,118288.89,0.2659,2,2023-06-10,2023-06-12,5,0.3,0.0,0
CUST_99377278,0,2022-01,137689.29,38851.87,162361.89,440309.45,0.3687,0,2022-01-16,2022-01-16,5,0.3,0.0,0
CUST_99377278,1,2022-01,132218.66,55716.09,156839.99,440309.45,0.3562,0,2022-02-15,2022-02-15,5,0.3,0.0,0
CUST_99377278,2,2022-03,125958.94,20872.99,140937.43,440309.45,0.3201,0,2022-03-17,2022-03-17,5,0.3,0.0,0
CUST_99377278,3,2022-04,126562.16,43133.66,167060.68,440309.45,0.3794,0,2022-04-16,2022-04-16,5,0.3,0.0,0
CUST_99377278,4,2022-05,137115.35,60321.25,147629.61,440309.45,0.3353,0,2022-05-16,2022-05-16,5,0.3,0.0,0
CUST_99377278,5,2022-05,131329.38,64343.65,136382.73,440309.45,0.3097,0,2022-06-15,2022-06-15,5,0.3,0.0,0
CUST_99377278,6,2022-06,132824.32,22535.36,139089.47,440309.45,0.3159,1,2022-07-15,2022-07-16,5,0.3,0.0,0
CUST_99377278,7,2022-07,130992.03,79590.83,143629.18,440309.45,0.3262,2,2022-08-14,2022-08-16,5,0.3,0.0,0
CUST_99377278,8,2022-08,138548.67,48550.76,137096.46,440309.45,0.3114,0,2022-09-13,2022-09-13,5,0.3,0.0,0
CUST_99377278,9,2022-09,125147.04,33160.77,145839.5,440309.45,0.3312,4,2022-10-13,2022-10-17,5,0.3,0.0,0
CUST_99377278,10,2022-10,125653.79,39117.84,142571.43,440309.45,0.3238,0,2022-11-12,2022-11-12,5,0.3,0.0,0
CUST_99377278,11,2022-11,132009.03,37642.99,124042.27,440309.45,0.2817,2,2022-12-12,2022-12-14,5,0.3,0.0,0
CUST_99377278,12,2022-12,131112.76,52214.55,123351.98,440309.45,0.2801,1,2023-01-11,2023-01-12,5,0.3,0.0,0
CUST_99377278,13,2023-01,131489.86,64748.2,119390.62,440309.45,0.2712,0,2023-02-10,2023-02-10,5,0.3,0.0,0
CUST_99377278,14,2023-02,137037.86,50977.68,152923.91,440309.45,0.3473,0,2023-03-12,2023-03-12,5,0.3,0.0,0
CUST_99377278,15,2023-03,132885.61,18892.13,129161.16,440309.45,0.2933,4,2023-04-11,2023-04-15,5,0.3,0.0,0
CUST_99377278,16,2023-04,127825.93,40582.85,138436.74,440309.45,0.3144,2,2023-05-11,2023-05-13,5,0.3,0.0,0
CUST_99377278,17,2023-05,131653.17,32457.29,126046.32,440309.45,0.2863,1,2023-06-10,2023-06-11,5,0.3,0.0,0
CUST_72941679,0,2022-01,99228.93,26966.26,165080.41,467281.56,0.3533,0,2022-01-16,2022-01-16,5,0.3,0.0,0
CUST_72941679,1,2022-01,95382.82,41689.29,177717.34,467281.56,0.3803,4,2022-02-15,2022-02-19,5,0.3,0.0,0
CUST_72941679,2,2022-03,101099.34,62216.11,135056.61,467281.56,0.289,1,2022-03-17,2022-03-18,5,0.3,0.0,0
CUST_72941679,3,2022-04,100757.82,55116.17,146247.03,467281.56,0.313,1,2022-04-16,2022-04-17,5,0.3,0.0,0
CUST_72941679,4,2022-05,97949.56,75795.06,138101.3,467281.56,0.2955,1,2022-05-16,2022-05-17,5,0.3,0.0,0
CUST_72941679,5,2022-05,103097.72,51851.66,153862.84,467281.56,0.3293,0,2022-06-15,2022-06-15,5,0.3,0.0,0
CUST_72941679,6,2022-06,98526.72,66505.06,140842.08,467281.56,0.3014,8,2022-07-15,2022-07-23,5,0.3,0.0,0
CUST_72941679,7,2022-07,100337.37,46503.75,159525.31,467281.56,0.3414,0,2022-08-14,2022-08-14,5,0.3,0.0,0
CUST_72941679,8,2022-08,107086.22,44314.01,161521.02,467281.56,0.3457,0,2022-09-13,2022-09-13,5,0.3,0.0,0
CUST_72941679,9,2022-09,99920.02,36799.93,174769.88,467281.56,0.374,0,2022-10-13,2022-10-13,5,0.3,0.0,0
CUST_72941679,10,2022-10,97211.72,52163.49,127179.59,467281.56,0.2722,0,2022-11-12,2022-11-12,5,0.3,0.0,0
CUST_72941679,11,2022-11,96646.18,35676.46,163619.35,467281.56,0.3502,4,2022-12-12,2022-12-16,5,0.3,0.0,0
CUST_72941679,12,2022-12,107765.45,53015.43,154500.18,467281.56,0.3306,1,2023-01-11,2023-01-12,5,0.3,0.0,0
CUST_72941679,13,2023-01,98135.64,26647.57,124497.67,467281.56,0.2664,0,2023-02-10,2023-02-10,5,0.3,0.0,0
CUST_72941679,14,2023-02,99767.4,60702.46,146254.69,467281.56,0.313,0,2023-03-12,2023-03-12,5,0.3,0.0,0
CUST_72941679,15,2023-03,100979.09,46855.36,154747.16,467281.56,0.3312,0,2023-04-11,2023-04-11,5,0.3,0.0,0
CUST_72941679,16,2023-04,106294.73,51134.75,151010.36,467281.56,0.3232,3,2023-05-11,2023-05-14,5,0.3,0.0,0
CUST_72941679,17,2023-05,99473.65,38706.2,162262.3,467281.56,0.3472,0,2023-06-10,2023-06-10,5,0.3,0.0,0
CUST_DD89A2CE,0,2022-01,132642.97,76093.95,90115.38,406178.14,0.2219,0,2022-01-16,2022-01-16,5,0.3,0.0,0
CUST_DD89A2CE,1,2022-01,130130.71,20359.84,95646.88,406178.14,0.2355,2,2022-02-15,2022-02-17,5,0.3,0.0,0
CUST_DD89A2CE,2,2022-03,132094.63,20249.19,100131.99,406178.14,0.2465,0,2022-03-17,2022-03-17,5,0.3,0.0,0
CUST_DD89A2CE,3,2022-04,139633.45,21168.55,93178.54,406178.14,0.2294,0,2022-04-16,2022-04-16,5,0.3,0.0,0
CUST_DD89A2CE,4,2022-05,119884.89,67334.12,94999.68,406178.14,0.2339,0,2022-05-16,2022-05-16,5,0.3,0.0,0
CUST_DD89A2CE,5,2022-05,114816.23,31964.72,97560.4,406178.14,0.2402,2,2022-06-15,2022-06-17,5,0.3,0.0,0
CUST_DD89A2CE,6,2022-06,125849.97,73383.91,87199.99,406178.14,0.2147,0,2022-07-15,2022-07-15,5,0.3,0.0,0
CUST_DD89A2CE,7,2022-07,128067.86,69648.52,70301.39,406178.14,0.1731,0,2022-08-14,2022-08-14,5,0.3,0.0,0
CUST_DD89A2CE,8,2022-08,131580.52,38107.28,104555.55,406178.14,0.2574,0,2022-09-13,2022-09-13,5,0.3,0.0,0
CUST_DD89A2CE,9,2022-09,134637.7,46940.25,81480.38,406178.14,0.2006,3,2022-10-13,2022-10-16,5,0.3,0.0,0
CUST_DD89A2CE,10,2022-10,128715.75,64317.48,102220.24,406178.14,0.2517,1,2022-11-12,2022-11-13,5,0.3,0.0,0
CUST_DD89A2CE,11,2022-11,128058.88,45904.62,99050.72,406178.14,0.2439,0,2022-12-12,2022-12-12,5,0.3,0.0,0
CUST_DD89A2CE,12,2022-12,121477.77,27991.34,87936.93,406178.14,0.2165,0,2023-01-11,2023-01-11,5,0.3,0.0,0
CUST_DD89A2CE,13,2023-01,126440.1,50513.37,86708.88,406178.14,0.2135,3,2023-02-10,2023-02-13,5,0.3,0.0,0
CUST_DD89A2CE,14,2023-02,130501.44,26564.43,99640.52,406178.14,0.2453,0,2023-03-12,2023-03-12,5,0.3,0.0,0
CUST_DD89A2CE,15,2023-03,127403.62,20441.06,78155.75,406178.14,0.1924,2,2023-04-11,2023-04-13,5,0.3,0.0,0
CUST_DD89A2CE,16,2023-04,128591.45,63263.71,90412.87,406178.14,0.2226,3,2023-05-11,2023-05-14,5,0.3,0.0,0
CUST_DD89A2CE,17,2023-05,121674.13,35051.46,96009.13,406178.14,0.2364,4,2023-06-10,2023-06-14,5,0.3,0.0,0
CUST_61ED13E3,0,2022-01,86411.02,61979.41,58475.61,244762.74,0.2389,0,2022-01-16,2022-01-16,5,0.3,0.0,1
CUST_61ED13E3,1,2022-01,85867.08,56913.61,63201.76,244762.74,0.2582,0,2022-02-15,2022-02-15,5,0.3,0.0,1
CUST_61ED13E3,2,2022-03,89454.37,29810.45,53327.05,244762.74,0.2179,3,2022-03-17,2022-03-20,5,0.3,0.0,1
CUST_61ED13E3,3,2022-04,84118.13,62882.59,53836.9,244762.74,0.22,0,2022-04-16,2022-04-16,5,0.3,0.0,1
CUST_61ED13E3,4,2022-05,87571.3,61826.02,56006.0,244762.74,0.2288,0,2022-05-16,2022-05-16,5,0.3,0.0,1
CUST_61ED13E3,5,2022-05,85137.2,35871.48,54578.76,244762.74,0.223,0,2022-06-15,2022-06-15,5,0.3,0.0,1
CUST_61ED13E3,6,2022-06,82761.31,80131.5,53906.84,244762.74,0.2202,0,2022-07-15,2022-07-15,5,0.3,0.0,1
CUST_61ED13E3,7,2022-07,79155.63,45536.71,56531.96,244762.74,0.231,0,2022-08-14,2022-08-14,5,0.3,0.0,1
CUST_61ED13E3,8,2022-08,83985.52,51486.95,61696.58,244762.74,0.2521,2,2022-09-13,2022-09-15,5,0.3,0.0,1
CUST_61ED13E3,9,2022-09,78899.67,18821.66,63540.03,244762.74,0.2596,2,2022-10-13,2022-10-15,5,0.3343,0.0979,1
CUST_61ED13E3,10,2022-10,78618.06,65273.71,91387.01,244762.74,0.3734,0,2022-11-12,2022-11-12,5,0.3686,0.1959,1
CUST_61ED13E3,11,2022-11,90594.3,21896.89,102326.86,244762.74,0.4181,0,2022-12-12,2022-12-12,5,0.4028,0.2938,1
CUST_61ED13E3,12,2022-12,75363.53,32664.88,115940.38,244762.74,0.4737,12,2023-01-11,2023-01-23,5,0.4371,0.3918,1
CUST_61ED13E3,13,2023-01,64409.98,23926.1,130428.28,244762.74,0.5329,16,2023-02-10,2023-02-26,4,0.4714,0.4897,1
CUST_61ED13E3,14,2023-02,63267.96,51746.85,143480.77,244762.74,0.5862,11,2023-03-12,2023-03-23,4,0.5057,0.5876,1
CUST_61ED13E3,15,2023-03,56449.26,56403.72,168111.06,244762.74,0.6868,0,2023-04-11,2023-04-11,3,0.5399,0.6856,1
CUST_61ED13E3,16,2023-04,69435.09,33921.03,177695.63,244762.74,0.726,23,2023-05-11,2023-06-03,2,0.5742,0.7835,1
CUST_61ED13E3,17,2023-05,64589.44,39251.16,186993.42,244762.74,0.764,17,2023-06-10,2023-06-27,2,0.6085,0.8814,1
CUST_35461593,0,2022-01,77043.72,65941.15,55771.4,253027.98,0.2204,7,2022-01-16,2022-01-23,5,0.3,0.0,0
CUST_35461593,1,2022-01,73325.45,65026.14,52147.84,253027.98,0.2061,0,2022-02-15,2022-02-15,5,0.3,0.0,0
CUST_35461593,2,2022-03,83452.04,39149.89,38981.93,253027.98,0.1541,6,2022-03-17,2022-03-23,5,0.3,0.0,0
CUST_35461593,3,2022-04,76202.02,79465.14,37464.82,253027.98,0.1481,3,2022-04-16,2022-04-19,5,0.3,0.0,0
CUST_35461593,4,2022-05,80830.6,45425.04,39332.77,253027.98,0.1554,0,2022-05-16,2022-05-16,5,0.3,0.0,0
CUST_35461593,5,2022-05,72372.59,60927.22,44994.81,253027.98,0.1778,0,2022-06-15,2022-06-15,5,0.3,0.0,0
CUST_35461593,6,2022-06,79683.07,35509.58,56435.34,253027.98,0.223,0,2022-07-15,2022-07-15,5,0.3,0.0,0
CUST_35461593,7,2022-07,84794.72,40297.83,42529.08,253027.98,0.1681,0,2022-08-14,2022-08-14,5,0.3,0.0,0
CUST_35461593,8,2022-08,80498.72,26375.01,47818.49,253027.98,0.189,1,2022-09-13,2022-09-14,5,0.3,0.0,0
CUST_35461593,9,2022-09,73441.21,29037.52,53014.47,253027.98,0.2095,0,2022-10-13,2022-10-13,5,0.3,0.0,0
CUST_35461593,10,2022-10,82264.7,38559.26,38021.01,253027.98,0.1503,0,2022-11-12,2022-11-12,5,0.3,0.0,0
CUST_35461593,11,2022-11,85131.78,43584.72,61033.66,253027.98,0.2412,0,2022-12-12,2022-12-12,5,0.3,0.0,0
CUST_35461593,12,2022-12,80936.23,18163.46,53358.15,253027.98,0.2109,1,2023-01-11,2023-01-12,5,0.3,0.0,0
CUST_35461593,13,2023-01,79131.45,20204.75,53820.27,253027.98,0.2127,1,2023-02-10,2023-02-11,5,0.3,0.0,0
CUST_35461593,14,2023-02,88491.7,48159.93,48639.05,253027.98,0.1922,1,2023-03-12,2023-03-13,5,0.3,0.0,0
CUST_35461593,15,2023-03,73844.55,60695.9,44725.65,253027.98,0.1768,4,2023-04-11,2023-04-15,5,0.3,0.0,0
CUST_35461593,16,2023-04,81677.29,40106.71,70955.98,253027.98,0.2804,0,2023-05-11,2023-05-11,5,0.3,0.0,0
CUST_35461593,17,2023-05,78382.12,64075.26,46344.06,253027.98,0.1832,0,2023-06-10,2023-06-10,5,0.3,0.0,0
CUST_2F4FCCC3,0,2022-01,71452.46,65235.14,28750.58,251434.66,0.1143,0,2022-01-16,2022-01-16,5,0.3,0.0,0
CUST_2F4FCCC3,1,2022-01,73175.86,42827.02,26267.42,251434.66,0.1045,4,2022-02-15,2022-02-19,5,0.3,0.0,0
CUST_2F4FCCC3,2,2022-03,78054.11,24749.45,32269.89,251434.66,0.1283,5,2022-03-17,2022-03-22,5,0.3,0.0,0
CUST_2F4FCCC3,3,2022-04,71722.32,24227.28,41223.67,251434.66,0.164,0,2022-04-16,2022-04-16,5,0.3,0.0,0
CUST_2F4FCCC3,4,2022-05,75766.98,35532.19,33847.48,251434.66,0.1346,2,2022-05-16,2022-05-18,5,0.3,0.0,0
CUST_2F4FCCC3,5,2022-05,71485.44,36568.64,33497.5,251434.66,0.1332,0,2022-06-15,2022-06-15,5,0.3,0.0,0
CUST_2F4FCCC3,6,2022-06,76259.4,38938.9,39762.77,251434.66,0.1581,0,2022-07-15,2022-07-15,5,0.3,0.0,0
CUST_2F4FCCC3,7,2022-07,71528.42,24230.88,44150.32,251434.66,0.1756,4,2022-08-14,2022-08-18,5,0.3,0.0,0
CUST_2F4FCCC3,8,2022-08,72513.42,39427.74,23065.73,251434.66,0.0917,0,2022-09-13,2022-09-13,5,0.3,0.0,0
CUST_2F4FCCC3,9,2022-09,67110.21,63877.83,37635.43,251434.66,0.1497,0,2022-10-13,2022-10-13,5,0.3,0.0,0
CUST_2F4FCCC3,10,2022-10,71008.38,30784.31,41503.78,251434.66,0.1651,0,2022-11-12,2022-11-12,5,0.3,0.0,0
CUST_2F4FCCC3,11,2022-11,73395.42,29640.44,39126.83,251434.66,0.1556,0,2022-12-12,2022-12-12,5,0.3,0.0,0
CUST_2F4FCCC3,12,2022-12,73309.28,20509.39,41196.72,251434.66,0.1638,1,2023-01-11,2023-01-12,5,0.3,0.0,0
CUST_2F4FCCC3,13,2023-01,71167.23,22413.55,44489.79,251434.66,0.1769,0,2023-02-10,2023-02-10,5,0.3,0.0,0
CUST_2F4FCCC3,14,2023-02,69239.58,48629.27,35703.33,251434.66,0.142,0,2023-03-12,2023-03-12,5,0.3,0.0,0
CUST_2F4FCCC3,15,2023-03,72373.27,46436.42,27675.55,251434.66,0.1101,0,2023-04-11,2023-04-11,5,0.3,0.0,0
CUST_2F4FCCC3,16,2023-04,66107.1,29003.59,37784.69,251434.66,0.1503,0,2023-05-11,2023-05-11,5,0.3,0.0,0
CUST_2F4FCCC3,17,2023-05,72203.47,52098.24,46679.71,251434.66,0.1857,2,2023-06-10,2023-06-12,5,0.3,0.0,0
CUST_664FEBB0,0,2022-01,57296.35,58766.08,33994.11,213161.44,0.1595,0,2022-01-16,2022-01-16,5,0.3,0.0,0
CUST_664FEBB0,1,2022-01,61386.16,33954.76,30263.64,213161.44,0.142,3,2022-02-15,2022-02-18,5,0.3,0.0,0
CUST_664FEBB0,2,2022-03,60651.05,36346.76,32845.51,213161.44,0.1541,2,2022-03-17,2022-03-19,5,0.3,0.0,0
CUST_664FEBB0,3,2022-04,58415.37,25416.36,22185.86,213161.44,0.1041,0,2022-04-16,2022-04-16,5,0.3,0.0,0
CUST_664FEBB0,4,2022-05,60046.91,51513.55,32736.99,213161.44,0.1536,0,2022-05-16,2022-05-16,5,0.3,0.0,0
CUST_664FEBB0,5,2022-05,60636.75,21774.88,46203.31,213161.44,0.2168,4,2022-06-15,2022-06-19,5,0.3,0.0,0
CUST_664FEBB0,6,2022-06,57080.82,55780.33,27753.99,213161.44,0.1302,0,2022-07-15,2022-07-15,5,0.3,0.0,0
CUST_664FEBB0,7,2022-07,56149.86,61792.1,21680.03,213161.44,0.1017,2,2022-08-14,2022-08-16,5,0.3,0.0,0
CUST_664FEBB0,8,2022-08,56973.95,68349.0,29929.45,213161.44,0.1404,0,2022-09-13,2022-09-13,5,0.3,0.0,0
CUST_664FEBB0,9,2022-09,59991.24,38354.26,20824.69,213161.44,0.0977,0,2022-10-13,2022-10-13,5,0.3,0.0,0
CUST_664FEBB0,10,2022-10,57267.0,64353.57,31434.78,213161.44,0.1475,0,2022-11-12,2022-11-12,5,0.3,0.0,0
CUST_664FEBB0,11,2022-11,61023.95,45299.33,42687.09,213161.44,0.2003,2,2022-12-12,2022-12-14,5,0.3,0.0,0
CUST_664FEBB0,12,2022-12,59608.89,59885.52,34975.39,213161.44,0.1641,2,2023-01-11,2023-01-13,5,0.3,0.0,0
CUST_664FEBB0,13,2023-01,59604.18,49947.12,27445.32,213161.44,0.1288,2,2023-02-10,2023-02-12,5,0.3,0.0,0
CUST_664FEBB0,14,2023-02,61639.97,73736.76,29958.98,213161.44,0.1405,5,2023-03-12,2023-03-17,5,0.3,0.0,0
CUST_664FEBB0,15,2023-03,56799.03,67113.91,31129.23,213161.44,0.146,0,2023-04-11,2023-04-11,5,0.3,0.0,0
CUST_664FEBB0,16,2023-04,60544.12,52861.2,26702.92,213161.44,0.1253,0,2023-05-11,2023-05-11,5,0.3,0.0,0
