customer_id,annual_income,credit_limit,distress_start,defaulted
CUST_9CD2EA6B,745927.38,243952.06,7.0,1
CUST_60B8CA5B,1477892.49,573228.0,,0
CUST_126509AF,476184.0,93933.27,,0
CUST_8A8DDC9F,1496002.32,335125.99,,0
CUST_A0EC5C3B,802841.8,194505.24,,0
CUST_7A52E1BD,1284526.2,252373.44,6.0,1
CUST_7000CFF0,1521646.85,451913.3,,0
CUST_6D20AA13,926267.11,380058.1,6.0,1
CUST_B6FCABC1,735028.77,258370.97,,0
CUST_20F21FF0,1017645.43,246082.13,,0
CUST_B7A7DD55,855764.1,332377.86,,0
CUST_A1B16620,1369179.77,241377.14,,0
CUST_F6870B44,999315.66,406880.34,,0
CUST_8344711C,1717507.48,372601.87,,0
CUST_75055410,1000518.97,204790.38,,0
CUST_5FA1B22A,577763.12,123620.45,,0
CUST_06678E2B,1486701.05,503889.08,,0
CUST_18A4D800,313807.16,112432.22,,0
CUST_C6BDB428,1207819.44,211469.9,6.0,1
CUST_00FEC3B9,1256728.8,467974.06,10.0,1
CUST_A4438D2D,507332.15,193180.11,,0
CUST_66B169D7,1446716.17,376225.23,4.0,1
CUST_4E6ABCE7,1050983.69,401209.94,,0
CUST_E3368E5E,1594090.87,597965.65,10.0,1
CUST_7065F550,358439.88,115584.05,8.0,1
CUST_D444BF55,1686937.91,599825.12,,0
CUST_2116A177,1230702.97,326751.15,5.0,1
CUST_23B25A6A,914716.58,153369.24,,0
CUST_48EDDA7C,891647.42,370601.57,,0
CUST_B4CD9368,1618076.64,533080.87,,0
CUST_CB5B2AA9,918611.76,189201.55,,0
CUST_0A4930DD,1653388.68,551647.69,,0
CUST_A7F1B0B4,1390536.83,497130.28,,0
CUST_4C67EF4F,950101.98,300199.86,,0
CUST_DEAF6E99,342013.28,123695.14,,0
CUST_46A2AF09,1778095.17,534944.95,,0
CUST_1C113884,320130.78,88441.33,,0
CUST_00E04EA5,1071974.79,399803.25,,0
CUST_856D07B7,712416.62,238961.35,,0
CUST_688CE4D3,1144201.26,381475.3,,0
CUST_D950ECB6,951179.89,339710.93,,0
CUST_9133B4F5,1572847.73,262533.16,,0
CUST_098C8AE7,1363690.32,440905.5,6.0,1
CUST_F69962E7,1654004.05,360095.14,,0
CUST_B034772F,1787680.98,655885.0,,0
CUST_300DE1DF,1650650.98,288344.29,5.0,1
CUST_7C31B1C3,1722822.66,689096.56,,0
CUST_14086BF3,1750747.57,683857.37,,0
CUST_8791CFC3,826683.46,328193.6,,0
CUST_142A6556,910098.22,229082.4,,0
CUST_BA79C8B4,1790085.86,531946.45,5.0,1
CUST_06C14BA8,908315.64,200995.02,,0
CUST_C0DE698B,584144.26,152599.81,,0
CUST_60B20D6A,1131575.62,241591.1,,0
CUST_E6B2B31A,1070876.91,368941.38,6.0,1
CUST_E1B22D1C,1764268.37,421028.68,4.0,1
CUST_894F1C0B,360477.95,67027.77,7.0,1
CUST_CC41E740,1763290.91,470859.41,3.0,1
CUST_BED40D0B,894217.66,156929.8,6.0,1
CUST_0FD02D15,616103.86,169147.54,,0
CUST_F4ECD89B,966218.42,317525.04,,0
CUST_8B7B655D,979909.78,234422.32,,0
CUST_BF46E5FA,1142964.98,403245.95,,0
CUST_EFE7F77C,575610.86,157009.65,,0
CUST_9B04EF04,1615344.3,534111.51,,0
CUST_B9BBA81B,1496761.02,333290.93,5.0,1
CUST_31314CCF,1254073.07,489287.96,,0
CUST_1779851F,1246948.82,305241.48,,0
CUST_B0E58DEC,1508295.18,345569.16,,0
CUST_F75F6660,919983.52,342832.49,,0
CUST_24419D01,1263578.77,365177.64,9.0,1
CUST_21A97BFC,1312728.98,498706.43,,0
CUST_AAEA615B,1700480.22,627618.95,,0
CUST_EAE5D334,1474929.62,492349.57,,0
CUST_6255E0ED,1525141.3,606560.9,,0
CUST_5A34C531,497029.85,106872.29,,0
CUST_CDCF5D6C,1214396.04,399566.06,,0
CUST_29A39CBB,1621767.04,605063.29,,0
CUST_7BD12AB2,910102.5,329955.79,,0
CUST_5C21F482,694420.22,181737.98,10.0,1
CUST_717D56F0,1276125.92,520450.63,,0
CUST_9E1A1328,1143294.92,202621.31,9.0,1
CUST_80E96D95,718046.99,191055.51,,0
CUST_93DC7CBB,973905.94,184067.54,,0
CUST_89149FA7,355179.13,108925.38,,0
CUST_476D953F,972615.97,311806.9,,0
CUST_2C13148A,1476093.05,394949.58,,0
CUST_B6627474,1339098.56,386273.79,,0
CUST_E1DB70FF,309061.75,116852.52,,0
CUST_0E755203,315640.8,120315.8,,0
CUST_023B697C,1784326.95,322659.94,,0
CUST_889FABF7,1393918.55,513607.46,9.0,1
CUST_F04ACCF3,1344470.39,391770.74,,0
CUST_F15F43A3,531729.17,99706.82,,0
CUST_BB1D2F06,1418279.5,488427.11,,0
CUST_DB7B2E3F,1198225.05,498709.44,,0
CUST_60D6BB5D,581002.71,192022.5,10.0,1
CUST_87488306,476381.22,140193.14,10.0,1
CUST_9D892090,1756891.11,366392.38,3.0,1
CUST_AB651B86,1272569.27,237889.19,8.0,1
CUST_F918054C,1670471.28,645018.78,,0
CUST_550778E3,748259.53,227665.31,,0
CUST_5745FB72,979296.37,350668.62,,0
CUST_FCA736D3,1397607.57,274999.49,,0
CUST_F5F7479F,387453.01,102069.57,,0
CUST_AEBB98D8,1156181.16,236617.58,3.0,1
CUST_1732CAA3,1716541.59,498783.45,,0
CUST_1721B83A,967808.88,329168.89,,0
CUST_80C066E2,610407.15,155363.96,,0
CUST_14FD0780,429276.05,75521.93,,0
CUST_4F1DFA3F,1560876.33,633755.49,7.0,1
CUST_C91A86B3,358659.81,106456.39,8.0,1
CUST_6991D3A4,1094831.31,332238.02,,0
CUST_14D0DFE4,1279009.98,465400.07,,0
CUST_C57C217D,464369.8,86186.72,,0
CUST_E3F541B2,838671.79,185898.42,,0
CUST_512F127D,1416500.97,370278.9,7.0,1
CUST_87A5079E,1335266.32,282355.28,,0
CUST_543EED95,288448.41,76253.29,,0
CUST_E726FB5D,262205.26,85459.47,,0
CUST_5BDC5F9E,1652030.16,455719.62,,0
CUST_C68F767B,1070130.88,188490.6,6.0,1
CUST_02FD2FFF,1795977.28,393332.39,,0
CUST_51F56828,1722556.51,477351.75,9.0,1
CUST_91886134,1067684.83,320965.34,,0
CUST_6161A33A,1687638.58,547978.99,,0
CUST_C2E83386,612055.2,201578.84,3.0,1
CUST_6CE6FEC8,1675131.23,583982.97,,0
CUST_FC327B24,1537884.39,270868.5,,0
CUST_B0A1A37F,522494.8,129947.47,,0
CUST_DCBA6F8B,1103754.36,402650.53,,0
CUST_B1610CE7,1119471.65,393577.38,4.0,1
CUST_6503FB0C,1792384.2,599089.19,,0
CUST_97C8C051,1648296.56,538930.24,,0
CUST_EF05087C,677220.9,199003.43,,0
CUST_D145F808,1404891.92,471644.81,,0
CUST_3F57547C,1530710.18,393727.36,,0
CUST_0EF81FFF,1770433.79,567025.0,,0
CUST_16A3291B,1224664.57,269064.13,,0
CUST_5E622FB1,1113347.19,346432.97,,0
CUST_C9647755,323302.73,99870.6,,0
CUST_4BD96417,479318.06,130051.18,,0
CUST_24956139,844314.1,154945.88,7.0,1
CUST_B3D05303,606972.09,184545.19,,0
CUST_3615C57D,1611531.84,657347.63,,0
CUST_08E8FFE1,853250.82,161808.84,,0
CUST_4F1F93C9,1558636.33,461804.27,,0
CUST_66A66D8E,547954.89,149823.09,,0
CUST_FDE76C31,515357.18,210765.34,8.0,1
CUST_83CB3A2A,1338709.66,332183.19,,0
CUST_88F51A4B,1509958.71,358499.44,,0
CUST_0F7F4D52,1247817.25,461975.83,,0
CUST_22545906,273626.54,107186.67,,0
CUST_25593069,494429.8,108010.53,,0
CUST_02EE3A12,323187.3,114405.86,,0
CUST_50FB4B0A,1576143.58,342599.58,3.0,1
CUST_03E1B525,1759831.02,732291.21,9.0,1
CUST_0EF457CE,1177757.84,325712.75,,0
CUST_65BAFB0F,717068.38,262681.1,,0
CUST_8BE87262,1620437.95,411201.61,4.0,1
CUST_4EE049F8,1319524.03,395550.03,,0
CUST_EDAA5DAE,1750219.4,305347.83,,0
CUST_BED96B2D,1463824.45,367098.76,,0
CUST_7B06B3C3,1149834.43,281029.8,,0
CUST_686CCD2B,717549.47,216760.76,,0
CUST_5542C303,1482764.39,381878.71,,0
CUST_A2C809C8,1254815.42,224017.08,,0
CUST_CE54F3E0,1407739.9,249685.49,,0
CUST_EA98B5AD,1074624.22,299287.09,,0
CUST_107077F4,1366614.68,456640.11,,0
CUST_2B180985,1751366.46,583395.79,,0
CUST_2AA0897F,1456969.85,389928.95,10.0,1
CUST_9A34173C,866653.54,339643.64,,0
CUST_618BF99A,1571016.77,349586.36,,0
CUST_1698362C,1453206.73,559878.57,3.0,1
CUST_5DF1ADDF,779103.86,149421.15,,0
CUST_6ED205BA,1753963.78,523521.44,,0
CUST_46EEA73C,591581.96,179983.67,4.0,1
CUST_9796203B,1680540.34,517533.62,,0
CUST_91568A54,1396738.02,259983.16,5.0,1
CUST_05F33643,537905.67,188689.57,,0
CUST_66C32634,536755.55,133280.3,8.0,1
CUST_0DFD402D,764876.9,212686.24,,0
CUST_C18BEE71,728862.75,197419.93,6.0,1
CUST_AFBA4549,532595.42,126910.54,,0
CUST_24FF6A59,835071.76,232446.08,,0
CUST_86A98EC4,1366303.58,352415.33,,0
CUST_F5D53838,320597.76,92068.17,,0
CUST_E3AAB137,1365170.55,427767.31,4.0,1
CUST_2C2FF3D3,1215024.6,285489.45,,0
CUST_44BD7D6D,860162.36,205554.52,,0
CUST_A2F66A45,1706096.08,369784.59,,0
CUST_E77617CB,672553.91,131867.1,,0
CUST_53535B9C,943841.42,269347.15,,0
CUST_4F14F777,845424.52,284269.78,,0
CUST_3BEB6144,719676.45,294054.59,3.0,1
CUST_7EB13ED9,359129.29,70117.06,,0
CUST_463D9559,408049.92,143634.08,,0
CUST_D8CA16DF,1110456.16,218223.58,6.0,1
CUST_AC093399,1554635.73,298766.62,,0
CUST_40898D8F,1460719.07,271897.09,,0
CUST_F57E24CF,894728.1,277752.83,,0
CUST_3A0A5A4A,1078944.82,182925.21,,0
CUST_1A43AEBC,1612863.3,380863.31,,0
CUST_49838DE0,272655.31,90394.91,,0
CUST_5732DB86,1273097.74,488915.0,,0
CUST_D9DB0490,1317178.92,446731.28,,0
CUST_B7E28835,1153866.1,320364.54,,0
CUST_97FCF12E,1258296.65,444611.44,4.0,1
CUST_D6BBE03C,1796723.21,471554.21,,0
CUST_FFF9C999,1619863.65,461670.12,8.0,1
CUST_A39BA791,1015888.88,232419.16,8.0,1
CUST_6B7712A3,1158742.34,286548.62,,0
CUST_D4748A4E,1718476.94,479092.58,,0
CUST_DA55021C,1067916.76,315936.04,,0
CUST_57D0AFA8,949758.72,310261.65,4.0,1
CUST_100AF796,1740818.48,412500.33,,0
CUST_255AF960,530545.22,213441.54,,0
CUST_2A661D69,1253273.12,487841.05,9.0,1
CUST_323A1141,1435810.08,540613.01,,0
CUST_082FF013,1656644.48,570570.84,,0
CUST_F4C92714,1444106.39,425645.33,,0
CUST_1B45AC0A,1587441.61,571340.44,,0
CUST_2F3C26E8,654751.89,236298.01,,0
CUST_B23BAFCC,806112.96,247010.54,,0
CUST_9191BCCF,603527.17,246960.0,,0
CUST_713D6171,1251544.64,278355.65,3.0,1
CUST_CB2A7344,1113413.1,228814.43,,0
CUST_1B58A08E,1583878.36,480954.43,6.0,1
CUST_4B411E03,900841.95,170826.77,,0
CUST_E49CF22E,1561080.25,307251.27,5.0,1
CUST_72FE1B99,1079729.03,275058.83,,0
CUST_658AB055,1025778.8,222240.9,6.0,1
CUST_69F2389D,1100143.0,439472.01,10.0,1
CUST_CDA0EA6B,716731.66,247637.06,,0
CUST_7A8601AA,458594.9,170105.85,10.0,1
CUST_4AA7FF29,1414495.43,278499.97,,0
CUST_FA94EB15,911501.76,293241.86,,0
CUST_E33AB8B9,824195.01,184688.23,,0
CUST_269B75A4,256518.32,105080.84,4.0,1
CUST_E71B2F00,1474375.36,383405.74,,0
CUST_19645768,843214.11,226989.9,,0
CUST_0B6A3325,675986.28,112751.79,,0
CUST_4DE3369A,1176476.99,226079.99,5.0,1
CUST_EB0E4539,1748208.07,299539.47,,0
CUST_2BF12BBE,808626.91,247999.18,,0
CUST_1678786B,950381.13,245736.7,7.0,1
CUST_82A77C6D,934858.41,174674.82,,0
CUST_DD8BBB93,1723274.19,651995.32,8.0,1
CUST_2A324503,1347699.41,348778.44,,0
CUST_3700DBB0,1573519.82,362303.49,,0
CUST_4F980436,1244603.8,438646.81,,0
CUST_BC14FD19,250659.25,44706.12,,0
CUST_52688891,1287188.31,500146.76,,0
CUST_154EE62C,490975.28,144860.54,,0
CUST_4C6E4EAD,1784250.93,300738.51,,0
CUST_B7C2BE30,1304713.41,309566.52,8.0,1
CUST_E36FE636,426113.5,145541.94,,0
CUST_D81ABC5D,1335840.59,444405.53,,0
CUST_51262302,599991.66,127436.84,,0
CUST_AFCF5A67,1795838.55,491568.05,7.0,1
CUST_CB3C750F,1559415.87,387910.88,,0
CUST_305E7108,1258438.22,256249.84,,0
CUST_B860B70C,536733.86,93494.78,,0
CUST_8DA486B9,977110.71,332483.87,10.0,1
CUST_8C5439E1,280182.06,108953.4,,0
CUST_A5795294,1317898.74,484088.68,,0
CUST_C246F92D,816038.14,144398.45,,0
CUST_3FCB8B58,763499.41,134598.06,,0
CUST_BE6C9118,433957.71,115950.82,,0
CUST_BD72F7B1,404569.63,146965.38,,0
CUST_310768E2,1495372.76,531109.7,,0
CUST_856BD50D,1480520.06,388606.24,8.0,1
CUST_90721EEA,1173480.52,237637.26,,0
CUST_A2A06E10,1731017.35,692643.13,,0
CUST_1938C1CF,1080330.75,303046.14,7.0,1
CUST_EF9F8E66,885205.84,319451.58,10.0,1
CUST_91A49EC0,1768046.37,488332.86,10.0,1
CUST_0B795A4D,1582718.98,284150.13,,0
CUST_526579AC,1383241.94,290845.51,,0
CUST_F8128405,310561.56,115675.14,,0
CUST_311A6D9A,829580.36,341102.56,,0
CUST_659F720E,1082256.51,339584.63,,0
CUST_55F36AD4,1716201.94,575366.83,,0
CUST_F56DCB52,1149900.19,365426.32,,0
CUST_A81F04F8,1678981.12,642661.3,3.0,1
CUST_5F2E0895,1505663.03,291819.65,,0
CUST_57505411,1035519.17,191378.31,,0
CUST_B933F7FE,245389.69,68340.22,,0
CUST_A6520B06,1189996.44,402539.95,9.0,1
CUST_45E22845,1315320.31,268302.35,,0
CUST_0A7869F3,1153574.41,419198.5,7.0,1
CUST_3483EC23,839132.74,334212.46,4.0,1
CUST_15A61073,1561114.74,602523.25,3.0,1
CUST_A6889874,1332058.45,387787.62,,0
CUST_50DFDF09,817158.27,176616.54,,0
CUST_62398C4E,1183276.52,297858.92,,0
CUST_20F30FD0,557690.03,145269.75,,0
CUST_85659B4D,905240.48,331872.16,,0
CUST_C36E855B,499872.13,128479.86,,0
CUST_DC0019DB,1048881.6,241163.2,,0
CUST_ABFB52F0,972122.22,358356.43,,0
CUST_16700AF0,468466.51,99253.8,,0
CUST_B158C2FC,913064.83,337495.83,,0
CUST_0BD64DDF,1173321.31,485481.42,,0
CUST_ADECF89A,313505.46,122788.38,8.0,1
CUST_A5016558,695903.14,171205.77,,0
CUST_DC99FA5C,1202295.31,257785.84,,0
CUST_4FE68585,329704.58,87411.6,,0
CUST_69B1E0E4,1337549.95,223201.28,8.0,1
CUST_39B09C1C,1187805.1,483923.73,7.0,1
CUST_ADAD2E2F,1577614.3,384554.48,,0
CUST_4703CE20,1201972.22,449970.88,,0
CUST_ED5108E0,837174.98,227111.6,,0
CUST_95FB8D04,318360.22,76874.25,9.0,1
CUST_698C9530,975514.54,206023.89,,0
CUST_03E6C1F0,887944.88,168849.09,,0
CUST_92C6AE90,1469958.87,414714.87,,0
CUST_171D2FC3,561281.68,202427.64,,0
CUST_5E113ADE,1031272.06,379457.77,,0
CUST_705391BF,718482.77,151387.32,,0
CUST_254A3A31,921230.5,247115.82,7.0,1
CUST_033E1498,1348416.35,561514.19,,0
CUST_15539680,1683151.79,557512.91,4.0,1
CUST_2B1D3E59,739059.17,206216.87,8.0,1
CUST_A38B2860,581118.99,127909.52,6.0,1
CUST_71049CD7,1525454.72,296301.82,,0
CUST_F82E426E,474266.93,94253.52,,0
CUST_BAB5DE5D,1116363.16,320587.82,7.0,1
CUST_FEC40F47,1432494.18,476803.35,,0
CUST_7FE72E23,625241.79,107888.51,7.0,1
CUST_3F38EE42,1086955.64,356371.04,,0
CUST_42331956,930533.57,201027.16,,0
CUST_F8E0EDDA,609502.0,104256.02,,0
CUST_B26A7E5E,1463229.3,267779.99,,0
CUST_3E9EE7FC,1491060.75,505189.72,,0
CUST_9883D2F2,1701177.54,383519.77,,0
CUST_44531C3E,1164485.57,220957.43,,0
CUST_7918A048,552649.89,117077.4,3.0,1
CUST_7049DE74,1591245.57,588408.97,,0
CUST_40C09CD5,1086589.87,419094.38,,0
CUST_4C869DF3,1479394.75,349968.32,,0
CUST_35CB20CF,346794.1,81261.32,,0
CUST_47F5B9CA,1530919.48,296814.38,,0
CUST_9C0B336A,811295.17,268045.43,,0
CUST_33EAA36A,678412.22,206117.32,,0
CUST_E298D365,807373.37,223762.97,4.0,1
CUST_284E06C2,1376282.05,444930.03,9.0,1
CUST_3C042D63,643075.98,227403.54,,0
CUST_14962C3C,862445.54,144493.68,,0
CUST_497C66C4,1581922.2,567370.72,5.0,1
CUST_3E5E0A33,1521057.89,625875.88,7.0,1
CUST_FF018B78,797744.42,297320.58,10.0,1
CUST_91739424,1066784.86,388475.96,,0
CUST_860E332C,602184.53,243674.58,,0
CUST_A81CFC93,1046833.75,188107.07,,0
CUST_94B5B21A,1611537.24,583758.07,,0
CUST_9914EDC4,653539.49,115682.47,,0
CUST_FBBED014,271438.17,57674.74,,0
CUST_A99A8A2A,1619145.85,545265.36,,0
CUST_34567036,1648883.73,388651.38,,0
CUST_21FAE305,1508431.23,548960.49,,0
CUST_E0ECB41E,460326.25,145054.08,,0
CUST_6EAE43A6,458638.95,168649.55,,0
CUST_70CBA874,417002.98,133165.21,,0
CUST_50FAA513,1007622.05,385327.99,4.0,1
CUST_E13AE3AC,503331.94,148596.42,,0
CUST_06ADECF0,406030.36,166187.39,,0
CUST_C0282B59,947534.58,381323.77,,0
CUST_A6A27A9D,1208876.65,233915.09,,0
CUST_F42A2951,1705823.11,468629.09,,0
CUST_4068E31B,1370282.53,352111.39,6.0,1
CUST_3B6105E8,585598.74,103791.54,,0
CUST_347438E6,1717210.11,502300.84,9.0,1
CUST_CD54983C,1402093.83,335638.15,,0
CUST_8FE277FA,250673.58,94504.46,,0
CUST_87AB49A3,1574066.06,510345.63,5.0,1
CUST_0255DAD7,711794.71,248566.97,9.0,1
CUST_001EF1C0,608038.25,116845.53,,0
CUST_1065E50D,1699448.28,417012.04,,0
CUST_48688DD1,510645.83,185762.53,5.0,1
CUST_F5A5CA94,1404436.15,552041.5,,0
CUST_9BD1DC22,1167692.47,405630.92,,0
CUST_CA1F93CD,535413.38,192030.76,9.0,1
CUST_64E12C51,1202959.12,423671.41,6.0,1
CUST_5133E970,771622.18,147542.53,5.0,1
CUST_593057E0,841000.96,171152.4,,0
CUST_EAFBC2C2,1573756.38,512220.11,3.0,1
CUST_62808302,1794918.25,319583.75,3.0,1
CUST_7D25AE66,1697206.74,461357.33,,0
CUST_006ACFAC,433420.96,111910.79,,0
CUST_45C6B6B6,951200.11,246127.56,,0
CUST_DC088996,1380294.61,413441.55,,0
CUST_95744655,832108.61,281522.35,,0
CUST_B20F9FEF,1394551.03,394505.61,9.0,1
CUST_41844C5A,1547684.8,610017.31,,0
CUST_054A79D5,1677509.48,451877.77,,0
CUST_EA55240C,1149897.58,237888.14,,0
CUST_947C13DB,1286598.85,397706.78,,0
CUST_3096B43B,353993.9,102919.29,10.0,1
CUST_982D0064,1521999.13,381433.1,,0
CUST_9FE86661,1413802.76,430057.36,,0
CUST_F4DD138D,1522841.91,436823.75,,0
CUST_9E14307A,338109.62,71986.75,,0
CUST_D72553DA,373880.14,69558.77,,0
CUST_BFD27A1A,315891.23,91640.08,,0
CUST_95216A4F,1704558.47,456199.43,,0
CUST_5CC4D335,1233252.81,257867.4,,0
CUST_FFBE4684,287335.5,90688.93,,0
CUST_E22C4FD7,806892.39,175079.02,9.0,1
CUST_16956EEE,1676588.67,329031.47,,0
CUST_571CB92A,1569557.76,560838.16,,0
CUST_FCFE4B1C,1134025.32,367680.7,,0
CUST_E7266BEC,966811.54,205342.36,9.0,1
CUST_11A520D9,1038780.1,241900.6,,0
CUST_991CB79F,727766.09,237358.22,,0
CUST_E46638E0,914947.12,368908.09,,0
CUST_CF2D9C70,885533.66,199611.23,,0
CUST_4CC90378,1651254.88,532853.39,,0
CUST_D81F69C5,781358.28,239155.37,,0
CUST_4CBF9C95,669515.61,242685.43,10.0,1
CUST_F35FD2B8,516989.41,119535.45,,0
CUST_653AD92E,760030.39,253976.3,,0
CUST_37A04FA4,1287113.84,471446.75,,0
CUST_95CCFFF0,273446.24,64642.65,,0
CUST_CF820FA7,982640.97,394856.24,,0
CUST_DDC8FED7,1557940.48,555035.67,,0
CUST_86DD9EB4,914767.98,333765.99,10.0,1
CUST_C6A5A785,787667.07,146024.39,7.0,1
CUST_5AE81255,1035478.45,258526.12,,0
CUST_B5D7A3C0,1360283.73,504051.61,,0
CUST_B55BCC72,1524639.28,492738.14,,0
CUST_4CC63BC4,1369647.91,305082.03,7.0,1
CUST_A172B5D2,1098772.98,240352.71,,0
CUST_068382F3,366549.61,61761.13,,0
CUST_CEA8DC0C,1160198.21,341701.09,,0
CUST_6C4995C5,1505525.04,602445.33,9.0,1
CUST_BADA934B,487608.83,92134.1,,0
CUST_E93C3F97,323011.81,85624.97,,0
CUST_5FB6E329,1210248.16,499894.72,,0
CUST_18E6C463,971514.89,257027.5,,0
CUST_944064C1,1053866.33,271329.26,,0
CUST_E1EC2D3A,1770606.32,487651.91,,0
CUST_5BFA6B29,1118673.66,449444.63,,0
CUST_95D7A4D5,527072.87,167200.41,,0
CUST_3FF02E12,796824.88,135549.33,,0
CUST_5E8D12CE,1446197.94,403841.96,,0
CUST_B5ED2607,639370.56,203542.18,7.0,1
CUST_4288D381,756047.19,201092.86,,0
CUST_9DCCC9FC,753372.42,310137.62,,0
CUST_444156EB,513102.68,156957.76,9.0,1
CUST_0835F0F3,934801.73,306834.72,,0
CUST_C1344309,1670059.36,506287.2,,0
CUST_58BA84D3,463989.61,155122.48,,0
CUST_A8E5BFB1,1046888.35,430128.5,,0
CUST_631F7783,1672925.88,552791.33,,0
CUST_40DFD465,1775618.34,730354.29,,0
CUST_F0686F70,1281249.47,310991.49,,0
CUST_FE3238E6,265541.83,62366.17,5.0,1
CUST_31709653,1292442.59,271694.74,,0
CUST_A0AC9623,1603412.66,510472.35,9.0,1
CUST_F8CD23CF,1184410.24,398419.41,,0
CUST_870CB0B2,1113536.33,355352.36,,0
CUST_4E3A4FB9,625119.38,182696.46,,0
CUST_295986D6,1376346.99,530767.56,5.0,1
CUST_9485B9E3,1594035.41,640474.89,,0
CUST_6F140A28,1529157.89,285827.0,,0
CUST_4CE67102,609067.09,193322.06,,0
CUST_6A9D2D18,892053.63,189966.52,8.0,1
CUST_16713006,1121793.62,214741.41,6.0,1
CUST_4FBD6006,816973.17,226651.47,9.0,1
CUST_25A288FC,1364174.62,397714.59,,0
CUST_63BBA798,675688.45,124677.79,8.0,1
CUST_F4FC111E,306982.54,83930.76,,0
CUST_2CAEEC0B,687813.14,128999.74,9.0,1
CUST_9D546E24,1220150.22,454493.15,,0
CUST_82A18EA9,826944.37,248910.56,,0
CUST_0B84BD63,284715.68,65506.85,,0
CUST_B21DFAEA,1283261.07,331470.47,4.0,1
CUST_5EE0C3FF,481778.89,194285.3,,0
CUST_7D9E5852,851663.36,188021.07,,0
CUST_90D65E6E,1421927.02,390791.28,,0
CUST_2B0F7D21,685202.19,261752.97,3.0,1
CUST_1A79BEB6,766911.26,214465.17,,0
CUST_736224BC,1478860.99,600014.58,,0
CUST_151FDC7F,1386991.26,235305.69,,0
CUST_3791ED1F,714694.58,253798.35,7.0,1
CUST_8D50F84A,935810.08,210639.45,,0
CUST_160B2257,924582.67,246405.14,,0
CUST_A2302011,647933.04,224074.83,,0
CUST_76F710B2,1537489.43,282186.5,,0
CUST_1FAD95B4,974780.35,310415.32,,0
CUST_F1ADE0FD,1304603.71,313220.78,9.0,1
CUST_998952E7,534705.11,172389.95,,0
CUST_30FAD078,268799.96,59300.06,10.0,1
CUST_63739ED0,1738421.12,712516.19,,0
CUST_BD1E7744,1572220.28,460864.25,,0
CUST_0890D725,634483.2,224008.0,8.0,1
CUST_92AD0613,1641782.23,658843.07,5.0,1
CUST_4A8E0102,820585.02,222928.45,,0
CUST_917C14FF,1172813.1,323995.1,,0
CUST_4F7F8E14,258543.34,50832.75,,0
CUST_FA8466E5,370454.83,115578.8,3.0,1
CUST_0696C6CF,240649.33,59850.64,,0
CUST_DA450625,1217867.24,507173.61,6.0,1
CUST_C93BD56E,1775149.75,665362.79,,0
CUST_2C10A285,1788220.1,587007.28,3.0,1
CUST_63DD8408,853764.53,305875.21,7.0,1
CUST_2A8B4E35,1515292.66,463136.76,7.0,1
CUST_1A96ADA0,479257.09,179009.78,3.0,1
CUST_C003D8D6,1418484.06,263625.71,5.0,1
CUST_969E1135,1050261.67,235621.97,10.0,1
CUST_2D222816,1083197.05,183331.56,9.0,1
CUST_CA401F1B,1440642.46,432957.8,,0
CUST_1EBB1076,1122630.45,297901.02,,0
CUST_41B2BD93,968777.86,201656.36,,0
CUST_F59C587A,1453311.37,486954.53,,0
CUST_FD603712,413581.71,84360.53,,0
CUST_1DE66C66,1435790.45,571326.68,,0
CUST_67FB5C97,1028665.56,384641.81,,0
CUST_2B90B888,1365183.91,279409.47,,0
CUST_20875D7B,722714.59,250922.71,5.0,1
CUST_F13D32FD,1195163.92,234998.16,,0
CUST_B9487EA4,532921.16,153959.97,,0
CUST_397AA257,1538312.94,381845.19,,0
CUST_473FC85C,1212144.8,335363.51,,0
CUST_794BB443,1083434.17,362595.53,9.0,1
CUST_DAEEFE2D,447637.73,127008.7,,0
CUST_B7B15E1E,1006892.84,375801.32,,0
CUST_A43295F4,715417.55,275552.17,3.0,1
CUST_D958F5C3,933794.77,262771.8,5.0,1
CUST_ABCA5EB2,1721880.64,440681.31,3.0,1
CUST_E81DB813,1253441.23,332523.4,,0
CUST_EAA868D6,308101.4,94287.77,4.0,1
CUST_88DDDC4E,810721.77,165139.28,,0
CUST_B0038F3C,776951.83,237317.97,,0
CUST_78919B85,1347252.46,345917.58,6.0,1
CUST_4D37D39D,1131591.16,352496.05,,0
CUST_72A0B8A0,401879.01,153330.28,,0
CUST_84C5C6D9,964436.87,331908.74,,0
CUST_C4EE4F3A,685831.53,207612.64,,0
CUST_DACB30CC,1326904.53,411198.62,,0
CUST_8BCBEA59,1731487.71,669787.42,4.0,1
CUST_9DF56B30,682657.26,203539.3,6.0,1
CUST_646F16C3,1265491.55,434845.73,,0
CUST_DA50399D,1480324.63,468325.29,,0
CUST_27055288,1714442.06,489010.15,8.0,1
CUST_9D558E38,1681465.39,513134.09,,0
CUST_A2A726B2,743149.93,142960.72,3.0,1
CUST_30AB7366,576721.97,171138.6,,0
CUST_2E4BD9EA,1303652.83,346174.04,6.0,1
CUST_E89C793B,553394.21,142061.91,7.0,1
CUST_1B35AB2D,1424267.93,446077.18,,0
CUST_78019DBB,1289271.4,308393.5,,0
CUST_9922319C,923528.03,348713.38,,0
CUST_81864C42,1479820.55,418677.61,,0
CUST_232AE90A,507218.39,205131.52,,0
CUST_25A2B6C5,1677101.53,403494.83,,0
